14:20:01 [ultranest] [DEBUG] ReactiveNestedSampler: dims=2+0, resume=False, log_dir=./results, backend=hdf5, vectorized=True, nbootstraps=30, ndraw=128..65536
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [DEBUG] run_iter dlogz=0.5, dKL=0.5, frac_remain=0.01, Lepsilon=0.1000, min_ess=400
14:20:01 [ultranest] [DEBUG] max_iters=-1, max_ncalls=-1, max_num_improvement_loops=-1, min_num_live_points=400, cluster_num_live_points=40
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 400.0), (inf, 400.0)]
14:20:01 [ultranest] [INFO] Explored until L=0.04  
14:20:01 [ultranest] [INFO] Likelihood function evaluations: 400
14:20:01 [ultranest] [INFO] Writing samples and results to disk ...
14:20:01 [ultranest] [INFO] Writing samples and results to disk ... done
14:20:01 [ultranest] [DEBUG] did a run_iter pass!
14:20:01 [ultranest] [INFO]   logZ = 0.01422 +- 0.0001342
14:20:01 [ultranest] [INFO] Effective samples strategy wants to improve: 0.01..0.04 (ESS = 400.0, need >400)
14:20:01 [ultranest] [INFO] Posterior uncertainty strategy is satisfied (KL: 0.46+-0.05 nat, need <0.50 nat)
14:20:01 [ultranest] [DEBUG]   conservative estimate says at least 40 live points are needed to reach dlogz goal
14:20:01 [ultranest] [DEBUG]   number of live points vary between 1 and inf, most (69/129 iterations) have 1
14:20:01 [ultranest] [INFO] Evidency uncertainty strategy wants 40 minimum live points (dlogz from 0.00 to 0.00, need <0.5)
14:20:01 [ultranest] [INFO]   logZ error budget: single: inf bs:0.00 tail:0.69 total:0.69 required:<0.50
14:20:01 [ultranest] [INFO] Widening from 1 to 800 live points before L=0.01...
14:20:01 [ultranest] [INFO] parent value is -inf, so widening roots
14:20:01 [ultranest] [INFO] Widening roots to 800 live points (have 400 already) ...
14:20:01 [ultranest] [INFO] Sampling 400 live points from prior ...
14:20:01 [ultranest] [INFO] Exploring (in particular: L=-inf..0.04) ...
14:20:01 [ultranest] [DEBUG] minimal_widths_sequence: [(-inf, 800.0), (0.037822363585210426, 800.0), (inf, 400.0)]
14:20:01 [ultranest] [DEBUG] iteration=0, ncalls=837, regioncalls=0, ndraw=128, logz=-inf, remainder_fraction=100.0000%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1168, ncalls=40874, regioncalls=0, ndraw=128, logz=-0.25, remainder_fraction=23.2953%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1177, ncalls=41243, regioncalls=0, ndraw=128, logz=-0.25, remainder_fraction=23.0358%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1186, ncalls=41623, regioncalls=0, ndraw=128, logz=-0.24, remainder_fraction=22.7793%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1195, ncalls=42003, regioncalls=0, ndraw=128, logz=-0.24, remainder_fraction=22.5253%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1200, ncalls=42221, regioncalls=0, ndraw=128, logz=-0.24, remainder_fraction=22.3853%, Lmin=0.01, Lmax=0.04
14:20:14 [ultranest] [DEBUG] iteration=1208, ncalls=42593, regioncalls=0, ndraw=128, logz=-0.24, remainder_fraction=22.1629%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1217, ncalls=42953, regioncalls=0, ndraw=128, logz=-0.23, remainder_fraction=21.9163%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1225, ncalls=43301, regioncalls=0, ndraw=128, logz=-0.23, remainder_fraction=21.6990%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1233, ncalls=43668, regioncalls=0, ndraw=128, logz=-0.23, remainder_fraction=21.4838%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1240, ncalls=43965, regioncalls=0, ndraw=128, logz=-0.23, remainder_fraction=21.2975%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1248, ncalls=44342, regioncalls=0, ndraw=128, logz=-0.22, remainder_fraction=21.0863%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1254, ncalls=44615, regioncalls=0, ndraw=128, logz=-0.22, remainder_fraction=20.9296%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1261, ncalls=44943, regioncalls=0, ndraw=128, logz=-0.22, remainder_fraction=20.7481%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1269, ncalls=45286, regioncalls=0, ndraw=128, logz=-0.22, remainder_fraction=20.5426%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1277, ncalls=45651, regioncalls=0, ndraw=128, logz=-0.21, remainder_fraction=20.3392%, Lmin=0.01, Lmax=0.04
14:20:15 [ultranest] [DEBUG] iteration=1280, ncalls=45766, regioncalls=0, ndraw=128, logz=-0.21, remainder_fraction=20.2638%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1288, ncalls=46124, regioncalls=0, ndraw=128, logz=-0.21, remainder_fraction=20.0628%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1297, ncalls=46468, regioncalls=0, ndraw=128, logz=-0.21, remainder_fraction=19.8395%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1305, ncalls=46800, regioncalls=0, ndraw=128, logz=-0.20, remainder_fraction=19.6430%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1313, ncalls=47165, regioncalls=0, ndraw=128, logz=-0.20, remainder_fraction=19.4491%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1320, ncalls=47434, regioncalls=0, ndraw=128, logz=-0.20, remainder_fraction=19.2800%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1330, ncalls=47794, regioncalls=0, ndraw=128, logz=-0.20, remainder_fraction=19.0416%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1338, ncalls=48093, regioncalls=0, ndraw=128, logz=-0.19, remainder_fraction=18.8531%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1346, ncalls=48455, regioncalls=0, ndraw=128, logz=-0.19, remainder_fraction=18.6659%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1355, ncalls=48813, regioncalls=0, ndraw=128, logz=-0.19, remainder_fraction=18.4587%, Lmin=0.01, Lmax=0.04
14:20:16 [ultranest] [DEBUG] iteration=1360, ncalls=49008, regioncalls=0, ndraw=128, logz=-0.19, remainder_fraction=18.3442%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1370, ncalls=49364, regioncalls=0, ndraw=128, logz=-0.19, remainder_fraction=18.1176%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1379, ncalls=49716, regioncalls=0, ndraw=128, logz=-0.18, remainder_fraction=17.9162%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1388, ncalls=50055, regioncalls=0, ndraw=128, logz=-0.18, remainder_fraction=17.7169%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1397, ncalls=50405, regioncalls=0, ndraw=128, logz=-0.18, remainder_fraction=17.5196%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1400, ncalls=50512, regioncalls=0, ndraw=128, logz=-0.18, remainder_fraction=17.4542%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1409, ncalls=50830, regioncalls=0, ndraw=128, logz=-0.18, remainder_fraction=17.2602%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1418, ncalls=51184, regioncalls=0, ndraw=128, logz=-0.17, remainder_fraction=17.0680%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1428, ncalls=51545, regioncalls=0, ndraw=128, logz=-0.17, remainder_fraction=16.8570%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1432, ncalls=51710, regioncalls=0, ndraw=128, logz=-0.17, remainder_fraction=16.7734%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1440, ncalls=52037, regioncalls=0, ndraw=128, logz=-0.17, remainder_fraction=16.6077%, Lmin=0.01, Lmax=0.04
14:20:17 [ultranest] [DEBUG] iteration=1449, ncalls=52383, regioncalls=0, ndraw=128, logz=-0.17, remainder_fraction=16.4225%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1459, ncalls=52739, regioncalls=0, ndraw=128, logz=-0.16, remainder_fraction=16.2199%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1468, ncalls=53085, regioncalls=0, ndraw=128, logz=-0.16, remainder_fraction=16.0396%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1477, ncalls=53441, regioncalls=0, ndraw=128, logz=-0.16, remainder_fraction=15.8614%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1480, ncalls=53563, regioncalls=0, ndraw=128, logz=-0.16, remainder_fraction=15.8022%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1489, ncalls=53893, regioncalls=0, ndraw=128, logz=-0.16, remainder_fraction=15.6266%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1498, ncalls=54235, regioncalls=0, ndraw=128, logz=-0.15, remainder_fraction=15.4524%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1508, ncalls=54598, regioncalls=0, ndraw=128, logz=-0.15, remainder_fraction=15.2618%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1518, ncalls=54960, regioncalls=0, ndraw=128, logz=-0.15, remainder_fraction=15.0735%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1520, ncalls=55046, regioncalls=0, ndraw=128, logz=-0.15, remainder_fraction=15.0360%, Lmin=0.01, Lmax=0.04
14:20:18 [ultranest] [DEBUG] iteration=1530, ncalls=55400, regioncalls=0, ndraw=128, logz=-0.15, remainder_fraction=14.8505%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1540, ncalls=55769, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=14.6670%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1549, ncalls=56139, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=14.5037%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1559, ncalls=56500, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=14.3241%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1560, ncalls=56546, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=14.3064%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1569, ncalls=56917, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=14.1475%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1579, ncalls=57307, regioncalls=0, ndraw=128, logz=-0.14, remainder_fraction=13.9727%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1588, ncalls=57688, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.8173%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1598, ncalls=58072, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.6468%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1600, ncalls=58168, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.6128%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1609, ncalls=58495, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.4610%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1611, ncalls=58577, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.4275%, Lmin=0.01, Lmax=0.04
14:20:19 [ultranest] [DEBUG] iteration=1619, ncalls=58871, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.2944%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1629, ncalls=59212, regioncalls=0, ndraw=128, logz=-0.13, remainder_fraction=13.1302%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1638, ncalls=59524, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.9846%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1640, ncalls=59607, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.9524%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1649, ncalls=59964, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.8084%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1658, ncalls=60337, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.6665%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1665, ncalls=60617, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.5573%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1674, ncalls=60960, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.4172%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1680, ncalls=61185, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.3249%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1689, ncalls=61525, regioncalls=0, ndraw=128, logz=-0.12, remainder_fraction=12.1885%, Lmin=0.01, Lmax=0.04
14:20:20 [ultranest] [DEBUG] iteration=1698, ncalls=61892, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=12.0532%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1707, ncalls=62252, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.9193%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1716, ncalls=62619, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.7873%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1720, ncalls=62776, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.7291%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1730, ncalls=63132, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.5846%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1739, ncalls=63477, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.4558%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1748, ncalls=63862, regioncalls=0, ndraw=128, logz=-0.11, remainder_fraction=11.3282%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1757, ncalls=64211, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=11.2024%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1760, ncalls=64346, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=11.1608%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1769, ncalls=64671, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=11.0366%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1779, ncalls=65051, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.9004%, Lmin=0.01, Lmax=0.04
14:20:21 [ultranest] [DEBUG] iteration=1788, ncalls=65442, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.7794%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1794, ncalls=65680, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.6993%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1800, ncalls=65920, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.6199%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1809, ncalls=66268, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.5019%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1818, ncalls=66604, regioncalls=0, ndraw=128, logz=-0.10, remainder_fraction=10.3859%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1827, ncalls=66971, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=10.2706%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1836, ncalls=67369, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=10.1562%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1840, ncalls=67500, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=10.1057%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1849, ncalls=67853, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.9936%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1858, ncalls=68189, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.8828%, Lmin=0.01, Lmax=0.04
14:20:22 [ultranest] [DEBUG] iteration=1867, ncalls=68564, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.7733%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1877, ncalls=68915, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.6524%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1880, ncalls=69023, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.6164%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1889, ncalls=69385, regioncalls=0, ndraw=128, logz=-0.09, remainder_fraction=9.5096%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1898, ncalls=69748, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=9.4043%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1907, ncalls=70123, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=9.2998%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1916, ncalls=70485, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=9.1966%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1920, ncalls=70663, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=9.1510%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1929, ncalls=71013, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=9.0494%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1936, ncalls=71336, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.9712%, Lmin=0.01, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1946, ncalls=71696, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.8605%, Lmin=0.02, Lmax=0.04
14:20:23 [ultranest] [DEBUG] iteration=1955, ncalls=72067, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.7625%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1960, ncalls=72275, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.7085%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1968, ncalls=72642, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.6225%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1969, ncalls=72688, regioncalls=0, ndraw=128, logz=-0.08, remainder_fraction=8.6118%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1978, ncalls=73022, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.5160%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1987, ncalls=73351, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.4212%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=1996, ncalls=73690, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.3276%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2000, ncalls=73838, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.2864%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2009, ncalls=74182, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.1941%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2018, ncalls=74533, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.1029%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2027, ncalls=74877, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=8.0129%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2037, ncalls=75257, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=7.9137%, Lmin=0.02, Lmax=0.04
14:20:24 [ultranest] [DEBUG] iteration=2040, ncalls=75366, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=7.8842%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2048, ncalls=75718, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=7.8063%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2057, ncalls=76052, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=7.7198%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2066, ncalls=76425, regioncalls=0, ndraw=128, logz=-0.07, remainder_fraction=7.6341%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2075, ncalls=76794, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.5495%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2080, ncalls=77004, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.5026%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2088, ncalls=77358, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.4288%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2097, ncalls=77713, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.3463%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2106, ncalls=78090, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.2650%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2116, ncalls=78464, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.1758%, Lmin=0.02, Lmax=0.04
14:20:25 [ultranest] [DEBUG] iteration=2120, ncalls=78622, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.1402%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2127, ncalls=78879, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.0784%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2136, ncalls=79207, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=7.0002%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2146, ncalls=79575, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=6.9138%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2148, ncalls=79663, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=6.8968%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2156, ncalls=79976, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=6.8285%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2160, ncalls=80141, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=6.7948%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2169, ncalls=80508, regioncalls=0, ndraw=128, logz=-0.06, remainder_fraction=6.7194%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2178, ncalls=80860, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.6450%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2187, ncalls=81189, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.5713%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2196, ncalls=81529, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.4981%, Lmin=0.02, Lmax=0.04
14:20:26 [ultranest] [DEBUG] iteration=2200, ncalls=81692, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.4661%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2209, ncalls=82063, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.3943%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2219, ncalls=82433, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.3156%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2228, ncalls=82785, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.2457%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2237, ncalls=83147, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.1763%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2240, ncalls=83246, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.1534%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2249, ncalls=83607, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.0851%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2258, ncalls=83935, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=6.0177%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2267, ncalls=84281, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=5.9510%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2277, ncalls=84663, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=5.8776%, Lmin=0.02, Lmax=0.04
14:20:27 [ultranest] [DEBUG] iteration=2280, ncalls=84794, regioncalls=0, ndraw=128, logz=-0.05, remainder_fraction=5.8557%, Lmin=0.02, Lmax=0.04
